	ProductionUnitId	BatchId	Item	QuantityProduced	QuantityDiscarded	DefectiveQuantitySold
687	P755	db918	scissor	224	40	50.0
688	P755	db918	paper	78	10	0.0
689	P755	db918	rock	38	10	0.0
690	P900	sl238	scissor	129	34	0.0
691	P900	sl238	paper	36	1	0.0
692	P900	sl238	rock	303	114	0.0
693	P484	kp634	scissor	133	23	0.0
694	P484	kp634	paper	111	58	0.0
695	P484	kp634	rock	163	33	0.0
696	P628	lu556	scissor	181	157	0.0
697	P628	lu556	paper	268	130	37.0
698	P628	lu556	rock	70	41	0.0
699	P998	qg949	scissor	105	63	0.0
700	P998	qg949	paper	120	48	44.0
701	P998	qg949	rock	174	30	0.0
702	P428	at875	scissor	167	0	0.0
703	P428	at875	paper	260	138	0.0
704	P428	at875	rock	66	22	0.0
705	P089	ax554	scissor	128	61	51.0
706	P089	ax554	paper	29	6	5.0
707	P089	ax554	rock	205	0	0.0
708	P431	rb489	scissor	166	76	8.0
709	P431	rb489	paper	106	46	0.0
710	P431	rb489	rock	125	60	12.0
711	P670	pv639	scissor	286	141	26.0
712	P670	pv639	paper	262	65	0.0
713	P670	pv639	rock	272	1	35.0
714	P264	sa042	scissor	13	1	0.0
715	P264	sa042	paper	102	54	0.0
716	P264	sa042	rock	89	2	50.0
717	P468	pl723	scissor	287	103	25.0
718	P468	pl723	paper	82	7	0.0
719	P468	pl723	rock	206	36	0.0
720	P993	lo899	scissor	127	0	0.0
721	P993	lo899	paper	186	61	45.0
722	P993	lo899	rock	122	0	15.0
723	P121	xh196	scissor	84	0	0.0
724	P121	xh196	paper	54	1	0.0
725	P121	xh196	rock	196	61	49.0
726	P610	hz682	scissor	251	87	0.0
727	P610	hz682	paper	225	31	0.0
728	P610	hz682	rock	87	50	0.0
729	P392	sd980	scissor	207	35	0.0
730	P392	sd980	paper	141	33	0.0
731	P392	sd980	rock	184	63	0.0
732	P789	uh104	scissor	393	18	66.0
733	P789	uh104	paper	241	4	0.0
734	P789	uh104	rock	221	13	0.0
735	P879	ef092	scissor	153	55	0.0
736	P879	ef092	paper	237	76	0.0
737	P879	ef092	rock	321	77	0.0
738	P929	yv232	scissor	319	123	0.0
739	P929	yv232	paper	286	82	0.0
740	P929	yv232	rock	140	13	0.0
741	P122	oa575	scissor	231	116	0.0
742	P122	oa575	paper	185	177	0.0
743	P122	oa575	rock	136	33	0.0
744	P590	mf400	scissor	174	85	0.0
745	P590	mf400	paper	291	30	0.0
746	P590	mf400	rock	233	131	1.0
747	P382	ol215	scissor	309	113	0.0
748	P382	ol215	paper	228	2	0.0
749	P382	ol215	rock	307	113	0.0
750	P990	bv693	scissor	273	27	102.0
751	P990	bv693	paper	200	24	7.0
752	P990	bv693	rock	203	44	36.0
753	P234	jz524	scissor	332	2	0.0
754	P234	jz524	paper	235	30	20.0
755	P234	jz524	rock	344	43	26.0
756	P398	fg056	scissor	141	48	13.0
757	P398	fg056	paper	116	19	47.0
758	P398	fg056	rock	103	10	0.0
759	P938	yu901	scissor	237	97	0.0
760	P938	yu901	paper	272	69	0.0
761	P938	yu901	rock	308	12	40.0
762	P517	fg274	scissor	239	2	0.0
763	P517	fg274	paper	237	42	0.0
764	P517	fg274	rock	168	19	0.0
765	P341	bb855	scissor	258	38	49.0
766	P341	bb855	paper	168	99	26.0
767	P341	bb855	rock	189	38	0.0
768	P195	sx916	scissor	254	76	13.0
769	P195	sx916	paper	275	9	0.0
770	P195	sx916	rock	296	100	0.0
771	P340	ot377	scissor	207	59	0.0
772	P340	ot377	paper	116	3	12.0
773	P340	ot377	rock	68	28	0.0
774	P995	gr646	scissor	199	75	5.0
775	P995	gr646	paper	325	181	0.0
776	P995	gr646	rock	152	41	21.0
777	P043	os862	scissor	127	68	0.0
778	P043	os862	paper	122	34	0.0
779	P043	os862	rock	245	103	36.0
780	P448	xx831	scissor	61	1	19.0
781	P448	xx831	paper	121	61	0.0
782	P448	xx831	rock	165	124	0.0
783	P771	ql302	scissor	111	8	3.0
784	P771	ql302	paper	308	136	42.0
785	P771	ql302	rock	313	57	69.0
786	P699	vv782	scissor	112	22	0.0
787	P699	vv782	paper	262	77	0.0
788	P699	vv782	rock	174	5	36.0
789	P754	nc984	scissor	124	44	0.0
790	P754	nc984	paper	234	85	35.0
791	P754	nc984	rock	67	10	0.0
792	P288	yd538	scissor	51	13	0.0
793	P288	yd538	paper	152	66	31.0
794	P288	yd538	rock	59	3	22.0
795	P662	to321	scissor	192	36	0.0
796	P662	to321	paper	107	3	0.0
797	P662	to321	rock	303	34	9.0
798	P535	ro183	scissor	172	10	0.0
799	P535	ro183	paper	16	0	0.0
800	P535	ro183	rock	235	3	3.0
801	P955	jt171	scissor	262	79	6.0
802	P955	jt171	paper	298	112	40.0
803	P955	jt171	rock	322	73	0.0
804	P891	ep788	scissor	111	16	39.0
805	P891	ep788	paper	161	18	0.0
806	P891	ep788	rock	305	7	0.0
807	P379	ws232	scissor	202	37	0.0
808	P379	ws232	paper	158	86	0.0
809	P379	ws232	rock	210	155	0.0
810	P332	zu225	scissor	271	29	7.0
811	P332	zu225	paper	321	158	63.0
812	P332	zu225	rock	211	107	0.0
813	P044	ts339	scissor	250	103	7.0
814	P044	ts339	paper	253	74	0.0
815	P044	ts339	rock	187	21	0.0
816	P371	cc662	scissor	168	1	0.0
817	P371	cc662	paper	138	40	16.0
818	P371	cc662	rock	289	127	47.0
819	P173	jn667	scissor	221	62	50.0
820	P173	jn667	paper	76	4	0.0
821	P173	jn667	rock	279	3	0.0
822	P693	oh359	scissor	126	61	0.0
823	P693	oh359	paper	145	51	0.0
824	P693	oh359	rock	120	56	38.0
825	P188	fm361	scissor	348	9	40.0
826	P188	fm361	paper	247	5	62.0
827	P188	fm361	rock	343	57	81.0
828	P862	yx258	scissor	263	4	27.0
829	P862	yx258	paper	182	15	0.0
830	P862	yx258	rock	114	2	0.0
831	P102	qv996	scissor	251	122	0.0
832	P102	qv996	paper	171	125	0.0
833	P102	qv996	rock	87	41	27.0
834	P990	cu670	scissor	6	1	0.0
835	P990	cu670	paper	60	3	0.0
836	P990	cu670	rock	136	9	0.0
837	P615	rt949	scissor	114	21	0.0
838	P615	rt949	paper	258	66	0.0
839	P615	rt949	rock	99	0	0.0
840	P306	uf348	scissor	43	8	0.0
841	P306	uf348	paper	205	49	0.0
842	P306	uf348	rock	203	27	27.0
843	P911	qz768	scissor	99	16	0.0
844	P911	qz768	paper	282	132	0.0
845	P911	qz768	rock	123	40	47.0
846	P520	yl769	scissor	212	86	0.0
847	P520	yl769	paper	57	37	0.0
848	P520	yl769	rock	115	6	44.0
849	P069	mn866	scissor	276	165	0.0
850	P069	mn866	paper	103	17	0.0
851	P069	mn866	rock	252	20	33.0
852	P815	nb569	scissor	277	124	1.0
853	P815	nb569	paper	242	24	39.0
854	P815	nb569	rock	220	23	44.0
855	P252	zl722	scissor	263	128	61.0
856	P252	zl722	paper	118	4	0.0
857	P252	zl722	rock	296	54	7.0
858	P778	vl770	scissor	196	8	49.0
859	P778	vl770	paper	324	122	19.0
860	P778	vl770	rock	282	68	38.0
861	P736	ev697	scissor	170	36	16.0
862	P736	ev697	paper	101	50	11.0
863	P736	ev697	rock	85	21	0.0
864	P651	br847	scissor	245	166	0.0
865	P651	br847	paper	276	81	20.0
866	P651	br847	rock	125	2	57.0
867	P280	lm144	scissor	220	15	0.0
868	P280	lm144	paper	120	34	0.0
869	P280	lm144	rock	139	33	11.0
870	P625	ej327	scissor	254	35	0.0
871	P625	ej327	paper	352	29	5.0
872	P625	ej327	rock	97	4	0.0
873	P089	cc095	scissor	56	36	0.0
874	P089	cc095	paper	250	145	40.0
875	P089	cc095	rock	113	21	0.0
876	P931	uz812	scissor	133	2	41.0
877	P931	uz812	paper	233	127	0.0
878	P931	uz812	rock	111	7	0.0
879	P830	bu486	scissor	317	187	44.0
880	P830	bu486	paper	248	146	26.0
881	P830	bu486	rock	172	4	0.0
882	P884	ao363	scissor	109	7	10.0
883	P884	ao363	paper	143	4	0.0
884	P884	ao363	rock	165	55	0.0
885	P167	pd995	scissor	204	21	0.0
886	P167	pd995	paper	120	24	0.0
887	P167	pd995	rock	227	10	0.0
888	P289	um153	scissor	202	183	0.0
889	P289	um153	paper	100	7	0.0
890	P289	um153	rock	69	20	0.0
891	P008	mj217	scissor	278	110	0.0
892	P008	mj217	paper	118	6	0.0
893	P008	mj217	rock	287	136	0.0
894	P977	us103	scissor	195	26	39.0
895	P977	us103	paper	265	27	0.0
896	P977	us103	rock	200	29	0.0
897	P089	nv145	scissor	149	97	0.0
898	P089	nv145	paper	153	4	56.0
899	P089	nv145	rock	185	19	26.0
900	P465	ef880	scissor	31	29	0.0
901	P465	ef880	paper	82	22	0.0
902	P465	ef880	rock	178	60	0.0
903	P006	nv927	scissor	242	19	44.0
904	P006	nv927	paper	333	119	0.0
905	P006	nv927	rock	221	124	0.0
906	P008	gu450	scissor	322	179	13.0
907	P008	gu450	paper	285	149	32.0
908	P008	gu450	rock	338	176	23.0
909	P680	md652	scissor	100	0	0.0
910	P680	md652	paper	159	32	10.0
911	P680	md652	rock	242	67	0.0
912	P728	zo165	scissor	263	47	0.0
913	P728	zo165	paper	183	54	44.0
914	P728	zo165	rock	165	28	0.0
915	P250	ag082	scissor	234	59	0.0
916	P250	ag082	paper	231	136	50.0
917	P250	ag082	rock	112	79	0.0
918	P994	ru567	scissor	272	11	77.0
919	P994	ru567	paper	151	51	0.0
920	P994	ru567	rock	250	152	49.0
921	P414	mb436	scissor	199	8	0.0
922	P414	mb436	paper	48	13	3.0
923	P414	mb436	rock	295	48	3.0
924	P255	ov717	scissor	140	0	14.0
925	P255	ov717	paper	128	8	43.0
926	P255	ov717	rock	169	43	0.0
927	P862	dd315	scissor	24	11	0.0
928	P862	dd315	paper	91	17	0.0
929	P862	dd315	rock	45	1	0.0
930	P152	dd311	scissor	278	5	42.0
931	P152	dd311	paper	108	52	0.0
932	P152	dd311	rock	162	121	0.0
933	P662	ci956	scissor	108	7	0.0
934	P662	ci956	paper	197	75	0.0
935	P662	ci956	rock	77	21	0.0
936	P395	bz339	scissor	441	9	43.0
937	P395	bz339	paper	288	3	0.0
938	P395	bz339	rock	317	7	31.0
939	P900	qj795	scissor	140	42	0.0
940	P900	qj795	paper	133	29	0.0
941	P900	qj795	rock	242	39	35.0
942	P911	tc146	scissor	150	71	43.0
943	P911	tc146	paper	154	33	0.0
944	P911	tc146	rock	154	39	0.0
945	P113	bz443	scissor	277	58	0.0
946	P113	bz443	paper	202	114	0.0
947	P113	bz443	rock	233	24	22.0
948	P739	vo933	scissor	253	38	9.0
949	P739	vo933	paper	252	2	0.0
950	P739	vo933	rock	424	44	133.0
951	P631	oc460	scissor	78	8	0.0
952	P631	oc460	paper	45	4	0.0
953	P631	oc460	rock	255	28	49.0
954	P351	xg413	scissor	204	44	24.0
955	P351	xg413	paper	89	0	27.0
956	P351	xg413	rock	253	170	19.0
957	P749	zf574	scissor	135	9	0.0
958	P749	zf574	paper	179	22	0.0
959	P749	zf574	rock	201	48	0.0
960	P663	wu026	scissor	148	77	17.0
961	P663	wu026	paper	174	121	0.0
962	P663	wu026	rock	166	45	0.0
963	P326	zq839	scissor	224	62	0.0
964	P326	zq839	paper	251	27	54.0
965	P326	zq839	rock	77	26	0.0
966	P865	fe351	scissor	307	46	0.0
967	P865	fe351	paper	327	28	86.0
968	P865	fe351	rock	213	68	81.0
969	P285	wb758	scissor	183	55	0.0
970	P285	wb758	paper	105	72	0.0
971	P285	wb758	rock	97	25	0.0
972	P632	ba597	scissor	195	91	0.0
973	P632	ba597	paper	151	51	14.0
974	P632	ba597	rock	95	35	8.0
975	P607	ss000	scissor	285	80	20.0
976	P607	ss000	paper	263	1	42.0
977	P607	ss000	rock	215	19	0.0
978	P478	ir438	scissor	119	10	0.0
979	P478	ir438	paper	196	60	0.0
980	P478	ir438	rock	151	7	0.0
981	P717	ge282	scissor	247	17	0.0
982	P717	ge282	paper	158	51	0.0
983	P717	ge282	rock	125	14	0.0
984	P768	jl757	scissor	256	55	0.0
985	P768	jl757	paper	78	51	0.0
986	P768	jl757	rock	136	29	0.0
987	P004	pz863	scissor	67	13	42.0
988	P004	pz863	paper	58	14	0.0
989	P004	pz863	rock	191	72	30.0
990	P825	fl181	scissor	183	67	0.0
991	P825	fl181	paper	192	5	96.0
992	P825	fl181	rock	279	100	39.0
993	P152	lv540	scissor	106	1	38.0
994	P152	lv540	paper	214	99	0.0
995	P152	lv540	rock	279	76	13.0
996	P964	pb133	scissor	207	37	0.0
997	P964	pb133	paper	162	30	2.0
998	P964	pb133	rock	134	63	0.0
999	P357	tn783	scissor	107	9	0.0
1000	P357	tn783	paper	208	94	77.0
1001	P357	tn783	rock	204	22	0.0
1002	P203	se229	scissor	241	11	67.0
1003	P203	se229	paper	367	137	0.0
1004	P203	se229	rock	167	0	46.0
1005	P272	vx746	scissor	223	70	44.0
1006	P272	vx746	paper	250	144	0.0
1007	P272	vx746	rock	233	40	0.0
1008	P191	hu529	scissor	176	90	0.0
1009	P191	hu529	paper	75	5	0.0
1010	P191	hu529	rock	172	43	0.0
1011	P217	ut630	scissor	188	5	47.0
1012	P217	ut630	paper	83	0	0.0
1013	P217	ut630	rock	243	112	0.0
1014	P217	ha678	scissor	211	54	0.0
1015	P217	ha678	paper	45	2	0.0
1016	P217	ha678	rock	121	77	0.0
1017	P136	sp663	scissor	153	20	41.0
1018	P136	sp663	paper	318	94	0.0
1019	P136	sp663	rock	208	78	0.0
1020	P638	ju965	scissor	246	157	0.0
1021	P638	ju965	paper	167	10	53.0
1022	P638	ju965	rock	316	115	0.0
1023	P534	yu023	scissor	71	29	0.0
1024	P534	yu023	paper	184	82	4.0
1025	P534	yu023	rock	133	14	0.0
1026	P624	bk188	scissor	223	109	0.0
1027	P624	bk188	paper	196	20	0.0
1028	P624	bk188	rock	194	13	17.0
1029	P816	yg840	scissor	288	113	35.0
1030	P816	yg840	paper	119	60	0.0
1031	P816	yg840	rock	227	106	24.0
1032	P999	al518	scissor	214	73	0.0
1033	P999	al518	paper	184	50	21.0
1034	P999	al518	rock	64	19	0.0
1035	P906	ss867	scissor	153	26	0.0
1036	P906	ss867	paper	273	15	0.0
1037	P906	ss867	rock	297	111	0.0
1038	P449	ln839	scissor	190	3	80.0
1039	P449	ln839	paper	236	46	21.0
1040	P449	ln839	rock	156	1	25.0
1041	P182	it595	scissor	149	18	0.0
1042	P182	it595	paper	177	18	37.0
1043	P182	it595	rock	219	121	0.0
1044	P428	wy696	scissor	179	66	0.0
1045	P428	wy696	paper	125	7	0.0
1046	P428	wy696	rock	158	92	0.0
1047	P428	gq352	scissor	203	66	54.0
1048	P428	gq352	paper	165	76	0.0
1049	P428	gq352	rock	272	92	67.0
1050	P103	re771	scissor	144	4	0.0
1051	P103	re771	paper	157	18	0.0
1052	P103	re771	rock	215	116	0.0
1053	P830	es311	scissor	283	104	55.0
1054	P830	es311	paper	320	33	34.0
1055	P830	es311	rock	328	108	71.0
1056	P552	ig216	scissor	104	36	0.0
1057	P552	ig216	paper	184	93	25.0
1058	P552	ig216	rock	207	36	0.0
1059	P575	hg199	scissor	289	150	0.0
1060	P575	hg199	paper	246	100	44.0
1061	P575	hg199	rock	51	12	0.0
1062	P758	os671	scissor	82	3	3.0
1063	P758	os671	paper	232	118	0.0
1064	P758	os671	rock	217	26	0.0
1065	P883	wk719	scissor	326	38	19.0
1066	P883	wk719	paper	234	2	33.0
1067	P883	wk719	rock	180	6	49.0
1068	P288	rf549	scissor	224	33	42.0
1069	P288	rf549	paper	295	54	14.0
1070	P288	rf549	rock	227	21	10.0
1071	P410	cb622	scissor	309	124	24.0
1072	P410	cb622	paper	219	94	46.0
1073	P410	cb622	rock	192	147	0.0
1074	P595	js247	scissor	72	7	0.0
1075	P595	js247	paper	172	51	0.0
1076	P595	js247	rock	253	77	10.0
1077	P701	ih852	scissor	222	59	46.0
1078	P701	ih852	paper	229	50	31.0
1079	P701	ih852	rock	172	1	89.0
1080	P104	ih859	scissor	174	69	37.0
1081	P104	ih859	paper	236	74	0.0
1082	P104	ih859	rock	72	6	22.0
1083	P564	ih858	scissor	78	19	0.0
1084	P564	ih858	paper	52	8	0.0
1085	P564	ih858	rock	165	34	0.0
1086	P092	ai329	scissor	247	27	35.0
1087	P092	ai329	paper	141	20	0.0
1088	P092	ai329	rock	97	39	37.0
1089	P430	ki716	scissor	209	106	16.0
1090	P430	ki716	paper	133	106	0.0
1091	P430	ki716	rock	167	6	27.0
1092	P614	gl375	scissor	255	136	0.0
1093	P614	gl375	paper	126	35	24.0
1094	P614	gl375	rock	91	3	39.0
1095	P943	va652	scissor	269	98	0.0
1096	P943	va652	paper	87	10	0.0
1097	P943	va652	rock	149	17	34.0
1098	P423	xh523	scissor	306	83	32.0
1099	P423	xh523	paper	265	122	17.0
1100	P423	xh523	rock	292	149	16.0
1101	P449	eh577	scissor	106	12	16.0
1102	P449	eh577	paper	177	77	0.0
1103	P449	eh577	rock	253	84	0.0
1104	P705	do226	scissor	239	7	54.0
1105	P705	do226	paper	213	115	41.0
1106	P705	do226	rock	123	1	8.0
1107	P327	pr927	scissor	83	9	29.0
1108	P327	pr927	paper	290	145	34.0
1109	P327	pr927	rock	118	56	0.0
1110	P043	rx391	scissor	111	22	0.0
1111	P043	rx391	paper	77	1	0.0
1112	P043	rx391	rock	224	35	0.0
1113	P269	wt969	scissor	199	1	0.0
1114	P269	wt969	paper	135	0	0.0
1115	P269	wt969	rock	330	48	45.0
1116	P883	tl128	scissor	184	84	0.0
1117	P883	tl128	paper	196	32	0.0
1118	P883	tl128	rock	109	26	0.0
1119	P864	pu999	scissor	145	4	28.0
1120	P864	pu999	paper	73	2	0.0
1121	P864	pu999	rock	167	6	0.0
1122	P774	cq588	scissor	146	21	28.0
1123	P774	cq588	paper	179	0	0.0
1124	P774	cq588	rock	230	121	0.0
1125	P267	xb760	scissor	203	57	0.0
1126	P267	xb760	paper	223	83	0.0
1127	P267	xb760	rock	179	101	0.0
1128	P812	la328	scissor	263	53	0.0
1129	P812	la328	paper	194	5	34.0
1130	P812	la328	rock	297	86	49.0
1131	P224	xz029	scissor	44	4	0.0
1132	P224	xz029	paper	144	6	0.0
1133	P224	xz029	rock	16	0	0.0
1134	P299	ui550	scissor	116	29	24.0
1135	P299	ui550	paper	116	32	33.0
1136	P299	ui550	rock	243	139	0.0
1137	P895	xv662	scissor	216	16	27.0
1138	P895	xv662	paper	129	0	1.0
1139	P895	xv662	rock	333	163	0.0
1140	P646	cj701	scissor	103	33	0.0
1141	P646	cj701	paper	171	19	0.0
1142	P646	cj701	rock	282	119	0.0
1143	P300	ms413	scissor	220	84	0.0
1144	P300	ms413	paper	83	2	0.0
1145	P300	ms413	rock	172	39	29.0
1146	P224	kd817	scissor	272	93	0.0
1147	P224	kd817	paper	223	36	0.0
1148	P224	kd817	rock	98	25	2.0
1149	P564	so324	scissor	264	24	0.0
1150	P564	so324	paper	403	8	71.0
1151	P564	so324	rock	233	46	24.0
1152	P500	hd226	scissor	152	5	0.0
1153	P500	hd226	paper	122	14	0.0
1154	P500	hd226	rock	273	64	12.0
1155	P835	rm668	scissor	191	103	0.0
1156	P835	rm668	paper	122	41	0.0
1157	P835	rm668	rock	268	133	25.0
1158	P186	ry626	scissor	264	94	0.0
1159	P186	ry626	paper	278	17	29.0
1160	P186	ry626	rock	104	5	0.0
1161	P020	if893	scissor	284	134	0.0
1162	P020	if893	paper	353	48	42.0
1163	P020	if893	rock	163	4	72.0
1164	P463	xh071	scissor	145	64	0.0
1165	P463	xh071	paper	96	0	11.0
1166	P463	xh071	rock	67	7	0.0
1167	P273	vm543	scissor	114	22	0.0
1168	P273	vm543	paper	196	143	0.0
1169	P273	vm543	rock	286	65	38.0
1170	P112	dm468	scissor	369	43	31.0
1171	P112	dm468	paper	278	65	45.0
1172	P112	dm468	rock	157	3	0.0
1173	P729	mm478	scissor	282	35	16.0
1174	P729	mm478	paper	321	85	34.0
1175	P729	mm478	rock	338	16	41.0
1176	P946	ui559	scissor	162	68	0.0
1177	P946	ui559	paper	235	88	0.0
1178	P946	ui559	rock	178	4	0.0
1179	P529	nu176	scissor	161	28	20.0
1180	P529	nu176	paper	206	150	0.0
1181	P529	nu176	rock	242	158	45.0
1182	P720	vv049	scissor	179	127	0.0
1183	P720	vv049	paper	233	43	17.0
1184	P720	vv049	rock	194	49	0.0
1185	P631	jq243	scissor	85	70	0.0
1186	P631	jq243	paper	103	54	0.0
1187	P631	jq243	rock	73	10	27.0
1188	P646	of551	scissor	108	27	38.0
1189	P646	of551	paper	254	98	0.0
1190	P646	of551	rock	118	45	0.0
1191	P490	se193	scissor	175	25	0.0
1192	P490	se193	paper	285	106	36.0
1193	P490	se193	rock	242	103	63.0
1194	P414	qr617	scissor	230	70	40.0
1195	P414	qr617	paper	93	21	0.0
1196	P414	qr617	rock	126	7	0.0
1197	P273	sd117	scissor	140	47	0.0
1198	P273	sd117	paper	122	14	0.0
1199	P273	sd117	rock	162	78	0.0
1200	P631	al858	scissor	177	32	0.0
1201	P631	al858	paper	218	119	0.0
1202	P631	al858	rock	347	90	0.0
1203	P692	ct422	scissor	69	7	48.0
1204	P692	ct422	paper	226	122	0.0
1205	P692	ct422	rock	182	6	0.0
1206	P180	qs712	scissor	168	28	44.0
1207	P180	qs712	paper	249	146	14.0
1208	P180	qs712	rock	76	39	0.0
1209	P665	yh018	scissor	191	19	12.0
1210	P665	yh018	paper	186	4	0.0
1211	P665	yh018	rock	230	69	47.0
1212	P423	yg814	scissor	133	12	46.0
1213	P423	yg814	paper	153	103	0.0
1214	P423	yg814	rock	166	51	0.0
1215	P058	ql178	scissor	146	22	0.0
1216	P058	ql178	paper	313	138	41.0
1217	P058	ql178	rock	185	75	31.0
1218	P044	fe637	scissor	490	102	10.0
1219	P044	fe637	paper	464	62	0.0
1220	P044	fe637	rock	329	102	0.0
1221	P560	wu814	scissor	76	68	0.0
1222	P560	wu814	paper	23	3	4.0
1223	P560	wu814	rock	150	108	0.0
1224	P859	dl313	scissor	55	16	36.0
1225	P859	dl313	paper	215	25	0.0
1226	P859	dl313	rock	202	109	0.0
1227	P576	ai641	scissor	66	16	7.0
1228	P576	ai641	paper	203	59	0.0
1229	P576	ai641	rock	230	96	5.0
1230	P772	ec321	scissor	259	100	0.0
1231	P772	ec321	paper	186	32	0.0
1232	P772	ec321	rock	218	114	0.0
1233	P792	fo191	scissor	202	9	0.0
1234	P792	fo191	paper	109	52	0.0
1235	P792	fo191	rock	220	31	0.0
1236	P604	jz512	scissor	292	100	31.0
1237	P604	jz512	paper	263	29	40.0
1238	P604	jz512	rock	116	21	41.0
1239	P839	mx850	scissor	163	98	6.0
1240	P839	mx850	paper	161	49	0.0
1241	P839	mx850	rock	183	79	23.0
1242	P061	tz577	scissor	156	65	0.0
1243	P061	tz577	paper	20	0	0.0
1244	P061	tz577	rock	30	25	0.0
1245	P085	ey554	scissor	157	65	0.0
1246	P085	ey554	paper	172	89	0.0
1247	P085	ey554	rock	146	86	0.0
1248	P338	cb380	scissor	345	17	71.0
1249	P338	cb380	paper	322	94	0.0
1250	P338	cb380	rock	189	26	0.0
1251	P311	bk513	scissor	219	84	0.0
1252	P311	bk513	paper	114	46	18.0
1253	P311	bk513	rock	105	24	0.0
1254	P547	hs440	scissor	26	18	0.0
1255	P547	hs440	paper	114	71	0.0
1256	P547	hs440	rock	211	60	14.0
1257	P256	ku001	scissor	144	35	36.0
1258	P256	ku001	paper	75	20	33.0
1259	P256	ku001	rock	60	31	0.0
1260	P044	aq653	scissor	95	16	0.0
1261	P044	aq653	paper	35	27	0.0
1262	P044	aq653	rock	145	46	6.0
1263	P878	ku004	scissor	159	48	0.0
1264	P878	ku004	paper	232	111	34.0
1265	P878	ku004	rock	137	52	0.0
1266	P238	dw185	scissor	112	62	0.0
1267	P238	dw185	paper	137	3	6.0
1268	P238	dw185	rock	96	21	0.0
1269	P842	ct519	scissor	189	7	0.0
1270	P842	ct519	paper	244	96	0.0
1271	P842	ct519	rock	229	50	26.0
1272	P801	cu060	scissor	77	19	8.0
1273	P801	cu060	paper	221	144	22.0
1274	P801	cu060	rock	332	51	0.0
1275	P255	vn455	scissor	134	6	10.0
1276	P255	vn455	paper	278	41	37.0
1277	P255	vn455	rock	277	61	45.0
1278	P431	gb712	scissor	259	180	31.0
1279	P431	gb712	paper	152	69	0.0
1280	P431	gb712	rock	63	3	27.0
1281	P127	mx141	scissor	208	70	0.0
1282	P127	mx141	paper	110	16	17.0
1283	P127	mx141	rock	77	4	0.0
1284	P316	fl802	scissor	130	14	0.0
1285	P316	fl802	paper	148	112	0.0
1286	P316	fl802	rock	149	83	0.0
1287	P326	my494	scissor	54	11	0.0
1288	P326	my494	paper	96	33	0.0
1289	P326	my494	rock	139	98	19.0
1290	P412	bs857	scissor	280	126	0.0
1291	P412	bs857	paper	278	107	0.0
1292	P412	bs857	rock	78	24	37.0
1293	P273	oj323	scissor	397	75	34.0
1294	P273	oj323	paper	347	196	0.0
1295	P273	oj323	rock	260	4	58.0
1296	P311	eb315	scissor	145	8	0.0
1297	P311	eb315	paper	157	74	0.0
1298	P311	eb315	rock	124	56	28.0
1299	P529	ke824	scissor	289	44	7.0
1300	P529	ke824	paper	284	42	0.0
1301	P529	ke824	rock	27	5	10.0
1302	P619	kg500	scissor	252	34	0.0
1303	P619	kg500	paper	222	85	0.0
1304	P619	kg500	rock	212	92	0.0
1305	P886	je431	scissor	299	89	0.0
1306	P886	je431	paper	28	4	0.0
1307	P886	je431	rock	299	97	0.0
1308	P493	gh493	scissor	115	10	8.0
1309	P493	gh493	paper	119	1	0.0
1310	P493	gh493	rock	108	3	14.0
1311	P062	tc205	scissor	58	7	0.0
1312	P062	tc205	paper	166	29	51.0
1313	P062	tc205	rock	64	3	0.0
1314	P425	pv370	scissor	285	47	0.0
1315	P425	pv370	paper	231	44	74.0
1316	P425	pv370	rock	117	24	12.0
1317	P951	uz801	scissor	98	41	0.0
1318	P951	uz801	paper	123	46	0.0
1319	P951	uz801	rock	194	41	0.0
1320	P766	ts019	scissor	294	65	0.0
1321	P766	ts019	paper	46	3	0.0
1322	P766	ts019	rock	102	5	0.0
1323	P322	zu673	scissor	178	20	19.0
1324	P322	zu673	paper	311	32	48.0
1325	P322	zu673	rock	253	95	40.0
1326	P793	ou438	scissor	251	25	0.0
1327	P793	ou438	paper	350	33	58.0
1328	P793	ou438	rock	174	15	39.0
1329	P616	jf446	scissor	317	1	25.0
1330	P616	jf446	paper	342	172	49.0
1331	P616	jf446	rock	181	1	0.0
1332	P302	zh415	scissor	204	93	0.0
1333	P302	zh415	paper	102	35	33.0
1334	P302	zh415	rock	88	31	0.0
1335	P590	me422	scissor	127	0	0.0
1336	P590	me422	paper	196	71	0.0
1337	P590	me422	rock	155	60	0.0
1338	P002	co043	scissor	251	86	39.0
1339	P002	co043	paper	357	66	122.0
1340	P002	co043	rock	168	32	0.0
1341	P127	rq653	scissor	84	6	0.0
1342	P127	rq653	paper	103	27	0.0
1343	P127	rq653	rock	246	76	36.0
1344	P312	vc504	scissor	277	8	0.0
1345	P312	vc504	paper	108	18	0.0
1346	P312	vc504	rock	236	90	20.0
1347	P427	uc102	scissor	236	95	82.0
1348	P427	uc102	paper	273	3	30.0
1349	P427	uc102	rock	106	34	0.0
1350	P533	ir978	scissor	222	22	23.0
1351	P533	ir978	paper	151	44	0.0
1352	P533	ir978	rock	263	15	0.0
1353	P885	vm827	scissor	80	21	0.0
1354	P885	vm827	paper	298	83	0.0
1355	P885	vm827	rock	223	18	0.0
1356	P407	nw416	scissor	248	51	0.0
1357	P407	nw416	paper	381	87	78.0
1358	P407	nw416	rock	234	30	31.0
